PC,metabolite,loading,low,high
2,citric acid,0.109520042501972,0.0181192041095102,0.13164718987839
2,citrulline,-0.115649909675115,-0.156452678062426,0.0134551267299478
2,conduritol-beta-epoxide,-0.0396435864399498,-0.0763187694335448,0.0435524197504378
2,creatinine,-0.0487866015817562,-0.0922739631812325,0.0393700458769239
2,cyanoalanine,0.114097058669895,-0.0276430946112425,0.175079265010335
2,cysteine,-0.122999521625753,-0.181346222178478,-0.0157012880325257
2,cystine,-0.122992821215105,-0.161118536638969,-0.0229561665779389
2,cytidine-5-monophosphate,-0.052004356673794,-0.0997676584472317,0.0481590224780577
2,cytosine,-0.0118976932360458,-0.103720219098204,0.0695391816778418
2,dehydroascorbic acid,0.0208424747658236,-0.0449036272464318,0.0754379984220971
2,dehydrocholesterol,0.0747565546840206,-0.0484693524327237,0.140356487202655
2,diphenoxyethane,0.00853994907904883,-0.0642376186735862,0.0999495183573961
2,docosahexaenoic acid,0.053836344622987,-0.0695048921542358,0.119562817123589
2,dopamine ,-0.0829836697228342,-0.187048264594956,0.0109445716201102
2,erythritol,0.0370142332487618,-0.0740294937523575,0.111466591782501
2,erythronic acid lactone,-0.00379393169543649,-0.0930934586493627,0.0977947703447701
2,ethanol phosphate ,0.0355901379488512,-0.0769235497455773,0.123438978772348
2,ethanolamine,-0.0267734037054263,-0.136291317948215,0.0705924934046759
2,fructose,-0.0913315611139162,-0.14353107701129,0.0319638995397056
2,fructose-1-phosphate,0.0338408561213281,-0.0908050731528238,0.145815136029223
2,fructose-6-phosphate,-0.0680764664487699,-0.169122055008187,0.0630171614008455
2,fumaric acid,-0.00323395759623602,-0.091924890854579,0.0889367207258414
2,galactinol,0.118265670852969,-0.0637374426382347,0.167658654630806
2,galactose-6-phosphate,0.071632157897161,-0.0660055666468213,0.144113883962703
2,gluconic acid,0.0359531982036949,-0.0686192080754413,0.134674448133514
2,gluconic acid lactone,-0.0907423082182624,-0.130924056254497,4.68779075369768e-05
2,glucosamine,-0.0422467143623525,-0.180478118672122,0.0536276240226913
2,glucose,-0.039434160660275,-0.1410626671905,0.0728520220084845
2,glucose-1-phosphate,0.0973112356483936,-0.00138234464880772,0.144935430883925
2,glucose-6-phosphate,-0.0671474499588839,-0.158020617657579,0.0718024161554873
2,glutamic acid,0.0327721444195967,-0.102619741368885,0.106289345686903
2,glutamine,-0.211592192875475,-0.241180259100641,-0.0517953146052
2,glutaric acid,0.0748569655385393,-0.0257855869560831,0.156015600426207
2,glutathione,0.0120569146643321,-0.0938881331409691,0.0762588610153157
2,glyceric acid,0.0839855964855314,-0.0773121432056457,0.14530715199186
2,glycerol,0.121904025538812,-0.0189140216082864,0.159168152837035
2,glycerol-3-galactoside,0.027707679173173,-0.0965167892193588,0.116561816376872
2,glycerol-alpha-phosphate,-0.0310053470007769,-0.134188370758723,0.0682032686250044
2,glycine,0.0133495583021142,-0.0724445196990289,0.0716424959817702
2,glycolic acid,0.0414256865801577,-0.0514076013709815,0.106363213394839
2,heptadecanoic acid,0.0660318020458345,-0.0572902285940407,0.135300242448
2,hexadecylglycerol ,0.0068423144713643,-0.0830918945410108,0.0956480523719168
2,histidine,-0.064280439004699,-0.13923987803825,0.0389501572736655
2,homocysteine ,-0.0405320777419107,-0.114224105831043,0.0618446787522194
2,homoserine,-0.0973370015593307,-0.134876504306601,0.0206475656747631
2,hypotaurine,0.0498671139197228,-0.0789718643260955,0.134657017220542
2,hypoxanthine,0.00723924030391119,-0.125821382729702,0.105809666592439
2,indole-3-butyric acid ,-0.0696412312534036,-0.146303655631285,0.0647346926567378
2,inosine,0.0012045199155888,-0.114668629195276,0.0877760529104743
2,inositol-4-monophosphate,0.0313909527582271,-0.0557930635313516,0.0964893105746967
2,isoheptadecanoic acid ,0.0863676364912302,-0.0436887605503627,0.145130356099117
2,isoleucine,-0.0920993083212304,-0.175413075183871,0.0135026564443635
2,isomaltose,-0.0917417135363585,-0.157997230515483,0.0571886343046284
2,ketoisoleucine ,0.031796556394478,-0.0635282839154506,0.0774633795094264
2,lactic acid,-0.111606850843608,-0.172304951942493,0.0373461605327738
2,lactose ,-0.129650226093283,-0.16205015651691,0.0341823533755276
2,lauric acid,0.10509009403833,-0.00746772641695875,0.146681810323028
2,leucine,-0.0910116475090121,-0.176360788723439,0.0152171704375175
2,levoglucosan,0.0172117556985944,-0.0339319955955164,0.0604017418501625
2,lignoceric acid,-0.00599336817375739,-0.115642083119953,0.118050868628972
2,lysine,-0.107141870798743,-0.153555938891378,0.00338037033521903
2,maleimide,-0.103934946152651,-0.174952196514824,0.0332545654581863
2,malic acid,0.0881274294743457,-0.044438766753074,0.135188386293974
2,maltose,-0.0896233318808437,-0.15085933785345,0.0458424553570673
2,maltotriitol,0.0714888437277659,-0.0118943173894644,0.138136491613706
2,maltotriose,-0.0887041806878538,-0.137246301062552,0.0388922154223111
2,melezitose,-0.0835326869663668,-0.139819164646547,0.0391667442211963
2,methanolphosphate,0.0663551582944538,-0.027265618229054,0.12215198670733
2,methionine,-0.119766017944056,-0.163628167876903,-0.0273847240021111
2,methionine sulfone ,-0.128410673776785,-0.161770568369881,-0.0250776596042411
2,methionine sulfoxide,-0.110719481338699,-0.14120798257837,0.0377703212732873
2,methylmaleic acid,0.00178891811995111,-0.0711051353373714,0.0788266882404585
2,n-epsilon-trimethyllysine,-0.062155783506627,-0.119677792385096,0.0324451776124374
2,nicotinamide,0.0744507924732146,-0.0150382487698025,0.139880675198754
2,nicotinic acid,0.122694516614082,0.0279985935421912,0.161584030651951
2,nonadecanoic acid,0.0569875091686635,-0.0375879741231821,0.148073438331555
2,noradrenaline,0.0803087453612902,-0.0124762738133709,0.122434883002512
2,octadecanol,0.112305344644289,0.00922160885068735,0.155799316725093
2,oleamide ,-0.0210267381830345,-0.126966079243935,0.0856911900000236
2,oleic acid,0.0443333388107687,-0.0880096242264794,0.11979901484998
2,ononitol,-0.00142440934522508,-0.0551335416417615,0.0744756984711111
2,ornithine,-0.136014729191372,-0.152389676297702,-0.000787202983202555
2,oxalic acid,-0.0651837014294785,-0.136929916279125,0.0705595955631287
2,oxamic acid,-0.00700633221296129,-0.0794681001413513,0.0851509694190852
2,oxoproline,-0.0468560741612936,-0.092057135490171,0.0315954559597451
2,palmitoleic acid,0.0806637842619367,-0.0270587568403408,0.17223247420603
2,panose ,-0.0871193729680532,-0.133477374529616,0.0451241010257606
2,pantothenic acid,-0.0951449619157238,-0.165124671708814,0.0861100157195645
2,parabanic acid ,0.0189952952346979,-0.111290919948335,0.109517581715866
2,pentadecanoic acid,0.0547610147212382,-0.0999196249934099,0.144539854231963
2,pentitol,-0.0983596556870775,-0.164319175279353,0.045067376052113
2,phenol ,-0.0209117989364219,-0.0785817563041395,0.0602837873165811
2,phenylalanine,0.0121254541165988,-0.0775727273333401,0.119598895598065
2,phenylethylamine,-0.00668744683217272,-0.0851688532646605,0.0519759390866571
2,phosphate,-0.0813364684483296,-0.151036211090021,0.118052717617034
2,phosphoethanolamine,-0.0139668353693138,-0.0913095592306497,0.0995872543083711
2,phosphogluconic acid,0.00888214952808943,-0.0722767675338975,0.114227236865835
2,phosphoglycolic acid,-0.00633854817592824,-0.100333448149024,0.127030603476955
2,pinitol,-0.0414639863487172,-0.120303204663031,0.0695942564225224
2,pipecolinic acid,-0.0429206922721584,-0.0976745182612768,0.0788196832321088
2,proline,0.0199157690283342,-0.0660440335907779,0.112233288453043
2,propylamine,0.00759643522004067,-0.0739632006701142,0.0875788745494913
2,putrescine,-0.120204075855724,-0.147899413296677,0.00446801793608972
2,pyrophosphate,0.0408596248661742,-0.0316832934161804,0.0866101894900279
2,quinic acid,0.0302425078574378,-0.0692262485538618,0.102540728394325
2,raffinose,-0.0510427920352984,-0.134959187485177,0.066924963206869
2,ribitol,0.00646775374381438,-0.092128917806554,0.0807010518294349
2,ribonic acid,0.0194257489890837,-0.113034770363459,0.0867312052147321
2,saccharic acid,0.0330350998019849,-0.0670689434401816,0.144368790255407
2,salicylic acid,0.0153278719775367,-0.118090397480321,0.0987967711003931
2,sarcosine,0.0224633781144634,-0.156018849829876,0.116435639872433
2,serine,0.103275313314892,-0.029466015239303,0.164403120554993
2,serotonin,-0.0468197417873486,-0.104249192949767,0.0344248315662179
2,sorbitol,-0.00786513147157664,-0.105790483587816,0.0832761798020383
2,succinic acid,0.0307566176419737,-0.0529138030751925,0.125245887678957
2,sucrose,-0.0306015824137828,-0.11740685809567,0.0590946504864946
2,sulfuric acid,0.0046843522822748,-0.0888745304911046,0.1225243503694
2,taurine,-0.0249507663835722,-0.111420614235829,0.0585289769813544
2,terephthalic acid,-0.0139245459565477,-0.127554089143616,0.0980978695456347
2,threonic acid,0.0927595091476024,-0.029153869297691,0.143219370725937
2,threonine,0.120314247592944,-0.0417404508302095,0.185094424540829
2,tocopherol alpha-,0.00925271326175983,-0.121893375551298,0.102801711735072
2,tocopherol gamma-,0.121688096637145,-0.0291157639714302,0.157494422314851
2,trans-4-hydroxyproline,0.0738300873588323,-0.0317252255805289,0.16277366539783
2,trehalose-6-phosphate,0.0257042124793107,-0.0760901315737885,0.143577672587684
2,tryptophan ,-0.104819387629112,-0.172914324573466,-0.0144060749876236
2,tyramine,-0.0275805106536908,-0.120199219349831,0.105536570964264
2,tyrosine,-0.0898398246157726,-0.151775580174937,0.00344560978670323
2,uracil,0.108052316849686,-0.01908989138224,0.154779918041961
2,urea,0.011740288985678,-0.132255328549228,0.085470079933031
2,uric acid,-0.0354001354975052,-0.134729971917898,0.079428184435402
2,uridine,0.0819763332865411,-0.035759878184281,0.118669169885534
2,valine,-0.0866161621849666,-0.170300590543536,0.0290299485210318
2,xanthine,-0.0505906793574448,-0.158597225382682,0.0872405450799717
2,zymosterol,0.0639316884551177,-0.112946335784657,0.137025711369686
