PC,metabolite,loading,low,high
1,dehydrocholesterol,-0.0114845242321005,-0.0542236549136364,0.0722069651325819
1,diphenoxyethane,0.097900430635462,0.04100542308037,0.125231086735071
1,docosahexaenoic acid,-0.0376278732264359,-0.0895681653805679,0.0159466118483455
1,dopamine ,0.0738799165412132,0.025361189084448,0.105968079289189
1,erythritol,0.0373182137112528,-0.0132389487238394,0.0766467859516404
1,erythronic acid lactone,-0.0797719343043355,-0.117050133156959,-0.0172977865371915
1,ethanol phosphate ,0.0364746345749214,0.00159504276793049,0.0906667959432464
1,ethanolamine,-0.102262216229679,-0.124096701732707,-0.0558897881366028
1,fructose,0.0332925109550716,-0.0281461158347815,0.0810018036683909
1,fructose-1-phosphate,0.0262015309596048,-0.0356538850234563,0.0853289164372711
1,fructose-6-phosphate,-0.0324617586370758,-0.0982479068801599,0.040718135659521
1,fumaric acid,0.0630156710799953,0.0177593986656661,0.119027296366065
1,galactinol,-0.0313731812467058,-0.096860634816223,0.0262501997355696
1,galactose-6-phosphate,-0.0305895902433262,-0.0711015575622711,0.0649263640336107
1,gluconic acid,0.0125990651632633,-0.0343423739001642,0.119417826582224
1,gluconic acid lactone,0.0870604635745009,0.0292385028292683,0.13347542470669
1,glucosamine,0.0412589393021974,-0.0382483214905824,0.105688052633
1,glucose,0.121694093057408,0.0518318185754588,0.151515415952294
1,glucose-1-phosphate,0.0508715628050453,-0.00244772810929294,0.115680310303137
1,glucose-6-phosphate,-0.0374922617107212,-0.0941467808041369,0.0393869042071063
1,glutamic acid,-0.00275185238634781,-0.0374888294760017,0.0706817805780111
1,glutamine,0.02640537010716,-0.034121003674558,0.0773927728311648
1,glutaric acid,0.0183618050508403,-0.0139893958282162,0.104542721094611
1,glutathione,0.133223816182348,0.0898566601509046,0.160990930210057
1,glyceric acid,0.0408789411280062,-0.00500330488757037,0.100497789109284
1,glycerol,0.0129698509507478,-0.0184523098012726,0.085295698106569
1,glycerol-3-galactoside,0.0279508735699713,-0.0324628160330738,0.0914529811708513
1,glycerol-alpha-phosphate,-0.141959166250867,-0.160255004018301,-0.0894331648054437
1,glycine,-0.164725913427647,-0.182558286223778,-0.112981663600917
1,glycolic acid,0.0299428366844167,-0.0138751444951413,0.0687501174684954
1,heptadecanoic acid,0.0101532754486923,-0.0287602577449504,0.073194143149759
1,hexadecylglycerol ,0.0333175982609612,-0.0101613816004612,0.0931016126253744
1,histidine,-0.0184166371771563,-0.070886324034352,0.038393639737041
1,homocysteine ,0.0881493590010232,0.045268065999061,0.118029775415372
1,homoserine,0.121956245364825,0.0855370273933261,0.139673748216031
1,hypotaurine,-0.0136389717401374,-0.0766886246565955,0.0642758971272019
1,hypoxanthine,0.0133056343896397,-0.0436252661274829,0.0727539066765132
1,indole-3-butyric acid ,-0.045912626212728,-0.105007818333252,0.0188029636124066
1,inosine,0.0976291671532665,0.0423142127514945,0.132760602355192
1,inositol-4-monophosphate,0.101993178968786,0.0630299833462542,0.136197069170767
1,isoheptadecanoic acid ,-0.00814747521513606,-0.0733676244469582,0.0673577464938042
1,isoleucine,-0.0320848926126844,-0.0865545202069249,0.0332653290746095
1,isomaltose,-0.0228396148576665,-0.0765491223232456,0.0594888152394647
1,ketoisoleucine ,0.0945925099001361,0.0262164793945292,0.147084344221503
1,lactic acid,0.106618125664691,0.054606746863398,0.130429983203378
1,lactose ,0.0782216417749055,0.0208312435640252,0.110024835456779
1,lauric acid,0.0402559367187153,-0.014356329270042,0.0790964471540392
1,leucine,-0.00292837700813345,-0.0664885403461828,0.0590653190855939
1,levoglucosan,0.163376664808146,0.130918216724374,0.18491082619144
1,lignoceric acid,-0.00586927734395292,-0.0630501629923652,0.056399665528605
1,lysine,-0.018393538336757,-0.0747703563130434,0.0325572613953264
1,maleimide,-0.0737544413812839,-0.126136181855376,-0.00675612027960973
1,malic acid,0.0216358362592403,-0.0281136106207171,0.0598592003036135
1,maltose,0.0661450912118493,0.00569885507369656,0.112001275230291
1,maltotriitol,0.00717690604330127,-0.0392518452104652,0.0644293517097305
1,maltotriose,0.0654954522885862,0.00227058340508692,0.120900781454751
1,melezitose,0.0425328813796778,-0.0221416186800926,0.103183012069773
1,methanolphosphate,0.0434431961340844,0.00224447756165586,0.0952531456684815
1,methionine,-0.0898205987944501,-0.121620726713708,-0.0376367907963643
1,methionine sulfone ,0.0703774872530278,0.00744617004547408,0.11725483292319
1,methionine sulfoxide,0.103994800774879,0.0613333529679472,0.118173915177781
1,methylmaleic acid,0.0307003553351665,-0.0315590383680138,0.087639547647185
1,n-epsilon-trimethyllysine,0.103232828616858,0.0569325059936884,0.137559986651277
1,nicotinamide,0.0974947396097643,0.0480500821807763,0.122898742483022
1,nicotinic acid,0.0369476847949226,-0.0134293074294402,0.0805570710950304
1,nonadecanoic acid,0.0416501235579924,-0.00833988833068949,0.1004757156781
1,noradrenaline,0.0413511753030392,-0.00939179795788944,0.110451661199869
1,octadecanol,0.0318812628245945,-0.0171684451325751,0.0824225128928405
1,oleamide ,0.00393531258341268,-0.0634477708185422,0.0806455889139336
1,oleic acid,-0.00320455343210146,-0.0472844445648616,0.0595054888146079
1,ononitol,0.181414661741734,0.135063466666819,0.191827955824627
1,ornithine,-0.0939461608464583,-0.136012615376041,-0.048486218706699
1,oxalic acid,-0.0543309459462121,-0.0929363809290913,0.00602213120848561
1,oxamic acid,-0.087569033524904,-0.12952469576806,-0.0249461811675516
1,oxoproline,0.116660514395145,0.0727155450173234,0.150691693639881
1,palmitoleic acid,-0.0583812780695378,-0.0947497024016438,0.0122224141895917
1,panose ,0.0585908938628644,-0.00331737103953284,0.118019299292909
1,pantothenic acid,-0.0149296239588352,-0.0668695388567585,0.0867732901887509
1,parabanic acid ,0.0347896768821904,-0.0247434275390586,0.119701277043973
1,pentadecanoic acid,-0.00661215387403731,-0.0532585125008613,0.0614316231256617
1,pentitol,0.0853014609726673,0.0316640802800877,0.119148063575151
1,phenol ,0.0921974676835477,0.0407169676322265,0.121450972925892
1,phenylalanine,-0.0722751265574648,-0.122317901631608,-0.0173787459304504
1,phenylethylamine,0.0449528059556894,-0.0125658818352699,0.0992014607618699
1,phosphate,0.00980431733573006,-0.0713271630571862,0.0834146609915354
1,phosphoethanolamine,0.0131785452643992,-0.043912351298792,0.0959233106904228
1,phosphogluconic acid,0.110421674277308,0.0685481910846851,0.148223346706536
1,phosphoglycolic acid,0.031009485077428,-0.0265342338021177,0.094877542773255
1,pinitol,0.159426341628422,0.11133827932135,0.172732432340861
1,pipecolinic acid,0.0436596617626649,-0.0157466819088575,0.0988946240981154
1,proline,0.107571638367532,0.0303756326686164,0.128638830114383
1,propylamine,0.053667399696555,-0.00148870679997553,0.0999300087585689
1,putrescine,0.0326470164656924,-0.0367869147935326,0.0758971405206589
1,pyrophosphate,0.0772875668132604,0.0234292152599078,0.106677698719042
1,quinic acid,0.01226917286018,-0.0318286525015204,0.0657875122399578
1,raffinose,-0.0101056542028699,-0.0869606075042747,0.064223925867248
1,ribitol,-0.0412212667834977,-0.0811573293712693,0.0302974759504066
1,ribonic acid,-0.0349229978170546,-0.101479901733232,0.0449931457281418
1,saccharic acid,0.052187095820633,-0.0191421921169235,0.0951049678713063
1,salicylic acid,0.0616341267559163,0.00462150159100825,0.097873694198239
1,sarcosine,-0.0467122036242846,-0.0991361308155045,0.0265976578139175
1,serine,-0.00263736502949501,-0.0550388780363505,0.0542760611845159
1,serotonin,-0.0331427245088451,-0.0740034339043439,0.0320189606188022
1,sorbitol,0.115199674142394,0.0468798710987992,0.161673557622423
1,succinic acid,0.00605687544642018,-0.0548407404842213,0.0623516979648712
1,sucrose,0.0213095652986599,-0.0372622550623798,0.108221005995424
1,sulfuric acid,0.0221617669661788,-0.0269473199642882,0.080537018310116
1,taurine,-0.00385540016327176,-0.056394946385428,0.0566172774905472
1,terephthalic acid,0.0552558178775162,-0.00849666302921038,0.107585913069411
1,threonic acid,-0.0366203390707587,-0.0931414330461819,0.0140324527917361
1,threonine,0.0197611573531395,-0.0251166288192607,0.0834690901505374
1,tocopherol alpha-,-0.0106607553254346,-0.0528269832892014,0.0577858390186523
1,tocopherol gamma-,-0.00599997658583899,-0.0439286222579196,0.0507329994239194
1,trans-4-hydroxyproline,0.0536952286535114,-0.00491423919518956,0.0985763464181146
1,trehalose-6-phosphate,0.10027695570982,0.0375838413907078,0.139705213672613
1,tryptophan ,0.0109848814898471,-0.0447739391816794,0.0685518103959334
1,tyramine,0.0600980669754309,0.00693057693479237,0.108904337969793
1,tyrosine,0.0314301269747426,-0.0344695984752979,0.0928822426230956
1,uracil,-0.000468420642442797,-0.0512031886417788,0.0407093351382419
1,urea,-0.0351848145025568,-0.0744042926298173,0.0268077453388205
1,uric acid,-0.0402984047413517,-0.0769973064433695,0.0311183405813382
1,uridine,0.092219585886313,0.0333760860292341,0.143448821586217
1,valine,0.00550798595121311,-0.0557222316272182,0.0657608260533087
1,xanthine,-0.0837040110732056,-0.123403428757298,-0.0164348732013697
1,zymosterol,-0.0702891415024023,-0.0992518640956205,-0.00103394186434645
